PubName,Headline,Newsbody
The New York Times," BUSINESS DIGEST: THURSDAY, JANUARY 1, 1987"," The Economy The trade deficit soared to a record $19.2 billion in November, a startling setback that followed three months of improvement. A small fee imposed Dec. 1 on most imported goods, along with rising calls for protectionist legislation, were partly responsible for the renewed deterioration by causing a strong rush in imports. But analysts expressed keen disappointment with the data, which put the trade gap at $159.1 billion for the first 11 months of the year, eclipsing the previous record of $148.5 billion for 1985.  [ Page 1. ]  The dollar fell to a new six-year low against the West German mark as foreign-exchange traders sold the currency in response to the trade news. Gold, in turn, climbed to above $400 an ounce.  [ 51. ] Year-end charitable donations surged as many donors around the nation rushed to make gifts before the new tax law went into effect today. Colleges, universities and religious organizations generally reported a marked rise in contributions.  [ 41. ] Farmers' prices for raw products fell 2.4 percent in December, ending 5.5 percent lower for the year.  [ 42. ] The cost of Government benefit programs is rising much faster than expected, the Congressional Budget Office estimated.  [ 8. ]  International Canada's lumber industry condemned a pact with the U.S. that will set aside a 15 percent American tariff penalty on Canadian softwood exports to the United States and replace it with a 15 percent Canadian export tax. Politicians also attacked the accord, which applies to Canadian exports worth about $2.9 billion. The dispute had threatened broader U.S.-Canada trade talks.  [ 41. ] Companies I.B.M. and Merrill Lynch ended a once-promising venture in computerizing the financial services industry. The failure appeared to be a setback for both companies, which had staked millions of dollars on the highly publicized International Marketnet, which joins a long list of information services that have failed.  [ 41. ] USX will take a $300 million charge to retire debt from its $2.9 billion 1982 acquisition of Marathon Oil. USX said the move would trim its financing costs by more than $140 million a year.  [ 41. ] First Chicago will buy Beneficial National Bank for $247 million, making it the nation's fifth-largest issuer of credit cards. The sale is part of the Beneficial Corporation's plan to sell $1.4 billion of assets as it restructures to focus on consumer lending.  [ 50. ] Hearst bought Esquire magazine as part of the breakup and sale of the publication's parent company, the Esquire Magazine Group. In addition, American Express Publishing purchased New York Woman from the group.  [ 43. ] New York State banks may receive guidelines as early as next week from a state agency on how they can legally underwrite securities, an activity generally prohibited by the Fed.  [ 50. ] Inland Steel denied it had yet reached an accord with Nippon Steel on a joint venture to make sheet metal.  [ 43. ] Petrofina is under investigation by the Energy Department for possible violations of oil pricing and distribution rules.  [ 43. ] Pullman-Peabody ended a bid for Joy Manufacturing, which will be acquired by an investor group for $620 million.  [ 43. ] Markets The stock market's banner year ended on a weak note. The Dow Jones industrial average posted a gain of 349.14 points - or 22.6 percent - for the year, reaching an all-time peak of 1,955.57 on Dec. 2. But yesterday the blue-chip index fell 12.80 points, to slip below 1,900, at 1,895.81.  [ 41. ]  Prices of long-term Treasury bonds fell in shortened trading in the credit markets.  [ 50. ] Crude oil futures touched the $18-a-barrel mark, the first time they have been that high since February.  [ 51. ]  Today's Column Profit and preservation were the main concerns of Walter Beinecke Jr., who sold a major portion of the town of Nantucket, Mass., to First Winthrop for $50 million. Talking Deals.  [ 42. ]"
The New York Times, 3D YOUTH HELD IN ATTACK FREED," Jon L. Lester, one of three defendants in the Howard Beach incident, was released from the Rikers Island jail yesterday after posting $25,000 bail. The other two defendants, Scott Kern, 17 years old, and Jason Ladone, 16, both of Howard Beach, Queens, were freed on bail Monday after murder and assault charges against the three youths were dismissed. They still face reckless endangerment charges. A spokesman for the City Department of Correction, James Whitford, said Mr. Lester, 17 of Ozone Park, left the jail about 3 P.M. Mr. Whitford could not say if the sum was paid in cash or by bond, which would have required an action by a judge. Mr. Lester's attorney, Bryan Fielder Levinson, said yesterday that neighbors had started a fund for his defense. ''I understand there are some people trying to help his mother out with legal fees and bail,'' he said. The lawyer said he did not know Mr. Lester's whereabouts. Mr. Levinson said he did not believe the beating of three blacks by a gang of white youths in Howard Beach Dec. 20 was a racial incident. ''This was a confrontation, but it was blown up that way,'' Mr. Levinson said. ''If you had a situation where blacks came into the neighborhood and someone said 'Let's attack the blacks,' that's a racial incident. But if two groups get into a confrontation, and they call each other names, that's just people. Some do it and some don't. But the cause is a confrontation.''"
The New York Times, Carlos Held," John Carlos, an Olympic bronze medalist, who gained worldwide publicity during the 1968 Summer Games by raising a clenched fist, was booked for investigation of cocaine possession, authorities in Altadena, Calif., said yesterday. The 41-year-old Carlos was released on $2,671 bail five hours after he was stopped by Los Angeles County sheriff's deputies, who said he had run a stop sign. SPORTS PEOPLE"
The New York Times, Quotation of the Day," ''There was a big burst of smoke and we went running toward one of the exits. When someone opened the door, we saw that the whole hallway was covered with black smoke. We slammed the door, went running toward the other exit and that was filled with black smoke. Then the panic began.''  - Kevin W. Condon, of Ansonia, Conn., survivor of a hotel fire in Puerto Rico. [ 1:6. ]"
The New York Times, NO LONGER QUESTION MARKS," The last big game Tim McKyer remembered was in 1984. His school, Texas-Arlington, played Lousiana Tech for the Southland Conference championship. ''We lost,'' he said, ''34-blank.'' Don Griffin's last big game was last year. His school, Middle Tennessee State, beat Akron for the Ohio Valley Conference championship. ''But I don't remember the score,'' he said. Such are the humble beginnings of the San Francisco 49ers' starting cornerbacks - rookies, roommates, each from a small school where he played safety, each about to play in the next biggest game of his life - a National Conference division playoff game Sunday in Giants Stadium against the Giants. Six months ago, McKyer and Griffin were little more than 6-foot, 176-pound question marks that Coach Bill Walsh and his staff thought might develop. McKyer was taken on the third round of the college draft, Griffin on the sixth. ''McKyer had good speed and quickness,'' said George Seifert, the 49ers' defensive coordinator. ''We liked him as a cover man. Griffin was one of those guys you figure, maybe he will, maybe he won't make the team, and where we drafted him, he probably shouldn't have.'' Both players developed to such a degree that McKyer started every game at left cornerback, Griffin all but one at right cornerback. Walsh called them ''the two best rookies at their positions'' in the National Football League. Aware of Inexperience Whether they are or they aren't is now of less importance than how they perform against the Giants, who were well aware of their limited experience five weeks ago in their 21-17 victory over the 49ers in Candlestick Park. Phil Simms had his best game of the season with 27 completions for 388 yards, but he is best remembered more for engineering three touchdown drives within 11 minutes of the third quarter, which began with the 49ers leading, 17-0. McKyer and Griffin remember only too well what Simms did. Stacy Robinson beat McKyer for a 34-yard touchdown pass that cut the lead to 17-14, and on the next series, he beat Griffin for a 49-yard completion at the 49ers' 1-yard line. One play later, the Giants led, 21-17. McKyer erred in judgment and allowed Robinson to get by him. Simms said after the game, ''I just caught the guy sleeping.'' And the other day at his news conference, Walsh noted that McKyer ''let up because he didn't think the ball was going to be thrown to his side.'' ''I felt like dirt,'' McKyer said today, recalling the touchdown pass. Griffin Less Distressed Griffin was less distressed over the play he was involved in. He had covered Robinson well; Robinson simply made a great catch. Anyway, it is not a cornerback's nature to dwell on the negative. He can't, and the good ones don't. In that respect, McKyer and Griffin are fortunate in that as roommates, they commiserate with each other, ''get each other going,'' as McKyer said. Moreover, they have history on their side: The 49ers won their first of two Super Bowls in 1981 with three rookie defensive backs - Ronnie Lott and Eric Wright at the corners and Carlton Williamson at strong safety. Dwight Hicks was the veteran of the group, a third-year player at free safety. This season, Lott, who led the league in interceptions with 10, has played at free safety. Wright has missed every game but one with a groin injury. Williamson has started every game at strong safety. Hicks never reported because of a contract dispute and was released. Later in the year, he signed with the Indianapolis Colts. Neither McKyer nor Griffin had any idea the season would turn out this way for them. McKyer came into training camp only trying to make the team, figuring ''I had a 50-50 chance.'' ''But they had a position open,'' he said. ''I thought, with hard work, who knows?'' ''I really didn't know about my future,'' said Griffin. ''I felt if I could do the job, do well, work hard, I could make the team. As for starting, I just didn't know.'' Amazed at Rookies Seifert is fairly amazed at how well they have played as rookies, handling new positions, the pressure of a division race and the added attention playoff teams seem to generate. ''You also have to consider their backgrounds,'' he said. ''Eric, Ronnie and Dwight were all from big schools. They were used to big games, big crowds. And our system then was just developing; it was much less complicated than it is now. These guys have come in here at 7:30 three mornings a week from day one to look at films. They're still doing it.'' They feel as if they have to. The 1986 team has matched the 1981 team only by winning the division. At the moment, the current group is three victories away from a league championship. ''We know all about the 1981 team,'' McKyer said. ''They did as a young team. It would be nice if we could, too.''  N.F.L. PLAYOFFS"
The New York Times, FINAL KICK WINS FOR VIRGINIA TECH," Chris Kinzer kicked a 40-yard field goal as time expired today to give Virginia Tech a 25-24 victory over North Carolina State in the Peach Bowl and give Coach Bill Dooley a triumph in his final game at the school. Erik Chapman, the Hokies' quarterback, led the winning drive by completing 4 of 7 passes for 44 yards in the final 1 minute 53 seconds. The drive was helped by a 15-yard pass-interference penalty on the play immediately before Kinzer's field goal. Mike Cofer had kicked a 33-yard field goal with 7:12 left to give North Carolina State a 24-22 lead. The contest completed an 8-3-1 season for Dick Sheridan, the first-year North Carolina State coach, who took over a program that had suffered through three consecutive 3-8 seasons. Chapman Leads Comeback Chapman led the Hokies (9-2-1) back from a 21-10 halftime deficit as he connected on a 29-yard pass to Eddie Hunter to the 1-yard line following a fumble by Erik Kramer, the North Carolina State quarterback. Maurice Williams, who gained 129 yards on 16 attempts, dived over on the next play with 33 seconds left in the third period. The extra-point attempt failed, leaving the score 21-16. Virginia Tech made it 22-21 at 5:24 of the final quarter when Chapman connected with Steve Johnson on a 6-yard pass play following another fumble by Kramer. Both scoring passes by Kramer came following interceptions of Chapman. Derrick Taylor, who had one of the thefts for the Wolfpack, also blocked a punt in the opening quarter that was recovered in the end zone by Brian Bulluck for North Carolina's first score. Baylor 21, Colorado 9 HOUSTON (AP) - Baylor's defense shut down Colorado's wishbone attack and set up Derrick McAdoo for two 1-yard touchdown dives to lead the Bears to victory in the 28th Bluebonnet Bowl. Ray Berry, voted Baylor's most valuable player in the game, and Keith Rose, a tackle, recovered Buffalo fumbles to set up McAdoo's touchdown runs as Baylor ended a string of three straight losses in the bowl by Southwest Conference teams. Colorado, 6-6 for the season, lost three of six fumbles and had one pass intercepted. Berry's recovery at the Colorado 20 on the second play of the third quarter raised the Bears' lead to 21-3. Colorado got its touchdown with 2:38 to go in the third period on a 31-yard run by Mark Hatcher, the quarterback. The touchdown narrowed Baylor's lead to 21-9, but Berry tackled Cameron Jones on a 2-point conversion attempt. The versatile Baylor offense took advantage of a fine defensive effort for a 14-3 halftime lead on McAdoo's first score and Cody Carlson's 2-yard pass to Darnell Chase. Carlson completed his first eight passes to eight Baylor receivers. When he went to Chase for the second time, it was a 2-yard touchdown in the corner of the end zone. Colorado's only first-half score came on a 36-yard field goal by Dave DeLine, who then missed a 41-yard attempt with 9 seconds to go in the half. Baylor ended its season with a 9-3 record and its second straight bowl victory. The Bears defeated Louisiana State, 21-7, in the 1985 Liberty Bowl. Iowa 39, San Diego State 38 SAN DIEGO (AP) - Rob Houghtlin's 41-yard field goal as time expired Tuesday night gave Iowa (9-3) the victory in the Holiday Bowl. San Diego State's Kevin Rahill had kicked a 21-yard field goal with 47 seconds left for a 38-36 lead. Kevin Harmon ran the kickoff back 48 yards to the Aztecs' 37. Two running plays sandwiched round an incomplete pass moved the ball to the 24 with 4 seconds left. Houghtlin then kicked the winning field goal, capping a fourth quarter in which the lead changed hands three times in the last 4:26. San Diego State (8-4) led by 21-13 at the half and by 28-21 after three quarters. Then it took a 35-21 lead on the first play of the fourth quarter when Chris Hardy ran 6 yards for a touchdown. The Aztecs were playing without two starters. Clarence Nunn, the defensive back, and Anthony Conyers, the wide receiver, both tested positive for banned substances under the N.C.A.A.'s drug-testing program for bowl participants. COLLEGE FOOTBALL"
The New York Times, RESULTS PLUS," College Basketball Notre Dame 63, Maryland 50: Scott Hicks scored 14 points, and David Rivers and Donald Royal added 13 each, as Notre Dame held off a brief Maryland rally last night in College Park, Md. The victory was the sixth in a row for Notre Dame after two losses to start the season. Maryland suffered its first loss in three games. Notre Dame held a 42-31 edge in rebounds as Maryland played the final 26 minutes without its center, Derrick Lewis, the leading rebounder and scorer for the Terps, who sprained an ankle late in the first half. After leading by 28-19 at halftime, the Irish stretched their advantage to 46-31 with 7:43 remaining before John Johnson sparked a Maryland rally. Johnson sank two shots from 3-point range and Greg Nared added another to pull the Terps within 7 point, at 52-45, before Notre Dame ran off 9 consecutive points. Johnson led Maryland with 15 points and a freshman, Steve Hood, added 13.(AP) N.H.L. Red Wings 6, Flames 4: In Detroit, Gerard Gallant scored his 16th goal of the season and set up another goal by Randy Ladouceur in a 2:16 span early in the final period to help Detroit get the victory. Detroit extended its unbeaten streak to four games, with three victories and one tie. (AP) Horse Racing Fabulous Move Wins: Fabulous Move, the only New York-bred in a field of 10, held off the late charge of Buckley Boy to score a head victory in the $90,000 Display Handicap for 3-year-olds and up at Aqueduct yesterday. It was another 5 1/2 lengths to Beat It Kid, one of two fillies among the starters. Feeling Gallant, the favorite, finished fast after lagging early and was fourth. Fabulous Move was saddled by his owner-trainer, Oscar Barrera, who was honored earlier in the day as New York's leading trainer for the fourth straight year. The 4-year-old son of Le Fabuleux-Petite Luci carried 111 pounds and was ridden by Chris Antley. He earned $54,000 and returned $18.80 for $2 to win as the third choice. He went two and a quarter miles on the fast track in 3:56 to register his seventh victory in 32 starts this year."
The New York Times, LAWYERS FOR QUEENS ASSAULT VICTIMS EXPLAIN REFUSAL TO AID INVESTIGATIONS," The lawyers for two of the black men who were beaten in the Howard Beach racial incident asserted yesterday that their clients had refused to cooperate with the Queens District Attorney because prosecutors were ''making a case'' for the white defendants. Inside Our Lady of Charity Roman Catholic Church, at 1669 Dean Street in the Crown Heights section, the lawyers spoke for more than an hour before eight television cameras and scores of reporters and supporters who frequently applauded the lawyers. The lawyers - Alton H. Maddox Jr. and C. Vernon Mason - made separate statements. They answered seven questions before leaving the church and declining further interviews. Neither of their clients, Cedric Sandiford and Timothy Grimes, was at the church. The church was the site of the funeral for the third victim of the attack, Michael Griffith, who was struck and killed by a car on Shore Parkway after he fled from a group of white youths, according to the police. Mr. Griffith's mother, Jean, attended the lawyers' session with reporters yesterday, as did her sons Christopher and Anthony. These are the principal assertions made yesterday by Mr. Maddox and Mr. Mason and reponses from the authorities: The Inquiry The lawyers said that Mr. Sandiford had cooperated fully with prosecutors and detectives for three days, and that he had refused to do so only after prosecutors demanded that he view a lineup of potential suspects. Mr. Sandiford, the lawyers said, had told prosecutors he was unable to do so because he was suffering from serious eye injuries that impaired his vision. ''Nobody would ask a blind man to view a lineup unless he was conducting a bad-faith investigation,'' Mr. Maddox said. A spokesman for Mr. Santucci, Thomas McCarthy, said the District Attorney was aware of Mr. Sandiford's vision problems. Two days after the attack, Mr. McCarthy said, Mr. Sandiford told prosecutors that his eyesight had improved and that he then had agreed to attend a lineup. Later that same day, according to Mr. McCarthy, Mr. Maddox told prosecutors that he was representing Mr. Sandiford and that his client was unable to view the lineup. '' We would never demand he view a lineup when he was indicating difficulties with his vision,'' Mr. McCarthy said. ''Since Mr. Maddox entered the case we have not heard directly from Mr. Sandiford.'' The lawyers also contended that the District Attorney's office had failed to obtain statements on videotape from the three teen-agers who detectives said admitted participating in the assaults. Mr. McCarthy said videotaped statements are normally obtained after a suspect is identified in a lineup. ''Because Mr. Sandiford did not participate in a lineup we never got to the videotaping stage,'' he said. The Assault The lawyers said that after Mr. Sandiford was beaten by white youths, he was mistreated by white police officers and detectives who strip searched him, mistreated him and threatened to file criminal charges against him. Alice T. McGillion, the deputy police commissioner for public information, said Mr. Sandiford was ''absolutely not'' strip searched. She said he was routinely ''frisked'' for weapons, but that he was not treated like a criminal. ''He was definitely treated like a victim,'' Ms. McGillion said. According to Ms. McGillion, both black and white detectives were assigned to the investigation. She said yesterday that personnel files were not immediately available for a breakdown on the number of white and black investigators assigned to the case. The lawyers said Mr. Sandiford told police officers and detectives that a car that had chased the three black men in the streets drove onto to the highway and struck and killed Mr. Griffith. Ms. McGillion said that Mr. Sandiford at first told the police that he had not seen the car strike Mr. Griffith. According to Ms. McGillion, Mr. Sandiford said he believed he had heard the impact of the accident. Mr. Sandiford also said, according to Ms. McGillion, that after Mr. Griffith had been run over, Mr. Sandiford saw on the highway a dark-colored car that had earlier chased the victims, Ms. McGillion said. Mr. McCarthy said Mr. Sandiford never told the police or prosecutors that he had seen the car strike Mr. Griffith. The lawyers said that the car that struck Mr. Griffith, driven by Dominick Blum, a 24-year-old city court officer, resembled the car that chased the three men on the streets of Howard Beach. The lawyers said Mr. Blum's car was not impounded, no photographs were taken of it and that Mr. Blum was not arrested for leaving the scene of an accident. Ms. McGillion said detectives have evidence that Mr. Blum was not involved in the street attack on the victims. She said Mr. Blum's car was not impounded because all of the forensic evidence, including paint scrapings and photographs, was taken. Other police officials have said Mr. Blum was not arrested because he returned an hour after the accident to the scene. Under normal police policy, drivers who return to the scene and volunteer statements are not arrested, officials said. Mr. Blum, according to the police, said he at first believed his car had struck an animal or tire on the road. According to authorities, Mr. Blum could be indicted later by a grand jury or charged by the police for leaving the scene. The Evidence The lawyers said no photographs of Mr. Sandiford's head and eye injuries were taken after the assault for possible use later as evidence. Ms. McGillion said such photos were taken on the night of the incident. The lawyers said that on the afternoon after the death, Mr. Grimes was picked up and kept in a room for two hours by detectives at the 106th Precinct station house in Queens. But, the lawyers said he was not questioned that day or afterward about the assault. Ms. McGillion said Mr. Grimes was questioned by the police but said he declined to give investigators an address of a woman that he and the two other victims had been visiting in St. Albans, Queens, before their car broke down. Christopher Griffith, the brother of Michael Griffith, said at the church meeting yesterday that on the afternoon after the death of Michael, detectives from the 106th Precinct picked up Mr. Sandiford at their home in the East New York section of Brooklyn for questioning. Mr. Sandiford is the stepfather of the Griffith brothers. Mr. Griffith said the detectives did not take notes of what Mr. Sandiford said and listened to a New York Giants-Green Bay Packers football game on the radio as they questioned him. The lawyers cited the questioning as an example of how Mr. Sandiford was mistreated and that the police from the start of the investigation discounted his version of events. Ms. McGillion said she had no information that Mr. Griffith was with Mr. Sandiford while he was being questioned. She also said that she could not verify yesterday whether or not detectives took notes or listened to a football game while questioning Mr. Sandiford. The Hearing Mr. Maddox and Mr. Mason said that at the court hearing on Monday when murder charges against the three teen-agers were dismissed, the District Attorney's office did not enter hospital or medical records attesting to Mr. Sandiford's injuries. Mr. McCarthy said that prosecutors did not have the hospital records, and that Mr. Maddox had ''told us you are not going to use that as an excuse of a continuance.'' According to Mr. McCarthy, medical records would not have been relevant for obtaining a postponement of the hearing. Under New York State law, the defendants were entitled to a hearing on the charges against them on Monday because no indictment had been handed down against them by a grand jury. The lawyers, in their statements, said that Mr. Santucci's office had sufficent evidence and witnesses to obtain indictments without Mr. Sandiford's testimony. ''They are making him the hub of the case when he isn't,'' Mr. Mason said. Mr. Sandiford has declined to testify before a grand jury and Mr. Santucci has described his testimony as ''vital.'' Mr. Mason said yesterday that neither he nor Mr. Maddox were receiving fees for representing the two survivors and the Griffith family. Mr. Mason said the lawyers had no plans to file negligence suits against the city because of the racial attacks. Mr. Maddox's eyes watered and a tear was visible on his left cheek when he recounted having seen Mr. Ward in a television news report on Tuesday suggest that his motive for representing Mr. Sandiford was a fee in a civil suit. ''What Ben Ward said, hurt me more than anything else,'' Mr. Maddox added. Mr. Griffith's mother declined to answer any questions. Family members and lawyers also refused to provide information about Michael Griffith's background except to say he had been born in Grenada. Christopher Griffith said his family had declined an invitation from Mayor Koch to have breakfast at City Hall on Christmas Day in an effort to reduce racial tension. ''The dinner or breakfast I would like him to serve me is justice,'' Mr. Griffith said. At the meeting, the legal strategy and conduct of Mr. Maddox and Mr. Mason was endorsed by Assemblyman Albert Vann, a Democrat of Brooklyn, The Rev. Calvin O. Butts 3d, executive pastor of the Abyssinian Baptist Church in Manhattan, the Rev. Benjamin F. Chavis Jr., executive director of the United Church of Christ Commission for Racial Justice, Jitu Weusi, a community activist, and the Rev. Al Sharpton, a community activist. In a prayer before the lawyers spoke, Mr. Chavis, said Mr. Maddox and Mr. Mason had been ''scorned and ridiculed because they dared to represent the black families and victims of racial injustice.''"
The New York Times, ...Three! Two! One!," Visitors in Times Square last night preparing to greet the New Year as they waited for the lighted six-foot apple to descend on the roof of 1 Times Square. A crowd of some 300,000 merry-makers jammed the area around Broadway and 42d Street to ring in the New Year by watching the 200-pound globe slowly descend the flagpole on the roof about 400 overhead. (NYT/Ruby Washington)"
The New York Times, STATE'S LEADERS ARE SWORN IN ON EVE OF '87," Governor Cuomo, with a possible Presidential campaign waiting in the wings, took the oath of office New Year's Eve for a second term as New York's chief executive. The official oath was administered to Mr. Cuomo by Sol Wachtler, Chief Judge of New York State, during a private ceremony tonight at the Governor's Mansion. ''What we have to do now is spend four more years trying to provide other people in this state with the kind of magnificent opportunities that we've had,'' Mr. Cuomo told a small group of friends and relatives after taking his oath. ''We worked very hard the last four years, we'll work even harder in the four years ahead.'' Before taking his oath of office, Mr. Cuomo, a licensed notary public, swore in his new lieutenant governor, Stan Lundine. While the two Democrats took their official oaths of office on New Year's Eve to meet requirements of the state constitution, a public inauguration ceremony was to be held on New Year's Day at the Empire State Plaza adjacent to the State Capitol. State workers were busy today putting up the last of the red, white and blue bunting for the event. Mr. Cuomo spent some time in the Convention Center hall practicing his speech. Mr. Cuomo said a few days after his re-election that he was going to begin thinking about running for President. He has yet to announce any decision. Nonetheless, just before the ceremony tonight, aides to the Governor said that he would be traveling to five other states, including Iowa, in the next several months. Iowa is the site of the nation's first Presidential party caucuses. Cuomo also plans to travel to California, Florida, Louisiana and North Carolina, said a spokesman, Martin Steadman."
The New York Times, GUNFIRE HITS JET NEAR NORTH CAROLINA AIRPORT," A United Airlines jet coming in for a landing at Raleigh-Durham Airport was shot at today. The plane, carrying 16 passengers, landed safely, but a New York City man aboard was injured in the shooting. The New Yorker, Barry Rollins, 30 years old, was hurt by a bullet that pierced the belly of the aircraft, passed through his thigh and lodged in his cheek. Mr. Rollins was admitted to Rex Hospital in Raleigh, where he was reported in stable condition. Flight 1502, which had taken off from Wilmington, N.C., was 300 feet in the air, south of the airport and about 20 seconds short of touchdown when Mr. Rollins was wounded. Pvt. Jeff C. Dillard, a Marine stationed at Camp Lejeune, N.C., one of the passengers on the Boeing 737 jet, said in an interview at the airport: ''Somebody shot the plane. It was from outside.'' A United Airlines spokesman, Kay Lund, said in a telephone interview from Chicago: ''It was one or two miles out when some object, believed to be a bullet, pierced the underside of the aircraft.'' The aircraft's landing was not affected by the shooting, Ms. Lund said. ''The pilot wasn't even aware of the incident until he landed.'' Mr. Rollins, wearing black basketball sneakers and a New York Mets jacket, was seated in Seat 16F at a window on the right side of the cabin, behind the wing. Private Dillard, who was seated two rows behind Mr. Rollins, said he heard a popping sound from the bullet, which left a hole 1 1/2 to 2 inches in diameter in the side of the plane. He said the bullet passed through Mr. Rollins's right thigh and lodged in his left cheek. ''I was helping hold a compress on his face,'' Private Dillard said. ''I think he was pretty much in shock as anyone would be.'' A passenger, George W. Chambers, who was returning home to New York, said a flight attendant asked Mr. Rollins what was wrong. Mr. Rollins replied, ''I don't know,'' Mr. Chambers said. Passengers who had planned to remain on Flight 1502 to its next stop, Dulles Airport near Washington, were put aboard another aircraft. The pierced jet was impounded on the runway and agents of the Federal Bureau of Investigation were called to the airport. ''We are going over the plane for any evidence,'' said Donald P. Paschall, chief of police at Raleigh-Durham Airport. 'Penetration in the Fuselage' ''We found penetration in the fuselage shortly behind the wing, and it did go through to where the passenger was sitting,'' Mr. Paschall said. ''We don't know if this was intentional or accidental.'' ''We are looking south of the airport for anything out of the ordinary,'' Mr. Paschall said. Wake County sheriff's deputies and North Carolina Highway Patrol troopers searched roads and wooded areas south of the airport tonight. John C. Brantley 3d, the airport director, said a similar incident had happened in the area about three years ago when some youngsters fired shotgun pellets into an approaching small airplane. The hole in the exterior of the United jet today was about five feet below the windows behind the wing. A Rex Hospital spokesman said at 8 P.M. that Mr. Rollins had been X-rayed and would undergo surgery ''to clean up his cheek.'' The shooting occurred about 5:25 P.M. Mr. Rollins was conscious when emergency medical technicians removed him from the plane, Mr. Paschall said. At 7:30 P.M. a Rex spokesman said Mr. Rollins was alert and had spoken by telephone with his mother. Sgt. C. M. Cummings of the North Carolina Highway Patrol said, ''It was definitely a bullet.'' Mr. Paschall, when asked if the shot might have been fired by a hunter, said, ''It's a possibility.''"
The New York Times, 2 Top Banks Seen in Deal," Citicorp and the Dai-Ichi Kangyo Bank Ltd. will effect an extensive tie-up, possibly in April, that will effectively give each bank a network of branch offices in the other's country, The Yomiuri Shimbun said. The daily paper quoted informed sources as saying the Finance Ministry has informally approved the plan. No confirmation was immediately available. Citicorp and Dai-Ichi Kangyo, the biggest banks in the United States and Japan respectively, will let each other's customers use automatic telling machines in their respective countries under the plan, the sources were quoted as saying. The two banks will serve as each other's agents for such business as consumer and home mortgage loans and Dai-Ichi Kangyo will support Citicorp's Mastercard credit cards in Japan, the sources were quoted as saying."
The New York Times, EXECUTIVES," * Artra Group Inc., Northfield, Ill., a manufacturer of processed metals, polyethylene products and medical ultrasound devices, elected as a director Dieter E. A. Tannenberg, president and chief executive of Sargent-Welch Scientific Co., which had been acquired by Artra in November. * Berkey Inc., Greenwich, Conn., a marketer and distributor of photographic products, elected as directors Jonathan T. Taplin, a general partner of First Media, a California-based partnership, and Paul Bluhdorn, who is engaged in motion picture development and production. * Corroon & Black Corp., an insurance intermediary, promoted James H. Levine to senior vice president and named him a director. * Metropolitan Life Insurance Co. appointed its senior vice president, Harry P. Kamen, as general counsel, succeeding J. Austin Lyons Jr., who is retiring. It also promoted Vincent P. Ruesing and Thomas L. Stapleton to senior vice presidents. Correction:  January 6, 1987, Tuesday, Late City Final Edition Correction: January 6, 1987, Tuesday, Late City Final Edition"
